SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
DE_4956.pdf,1992,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1993,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1994,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1995,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1996,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1997,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1998,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_4956.pdf,1999,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,0,1,1,1,4
DE_4956.pdf,2000,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,0,1,1,1,4
DE_4956.pdf,2001,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,0,1,1,1,4
DE_4956.pdf,2002,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,0,1,1,1,4
DE_4956.pdf,2003,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,0,1,1,1,4
DE_16124.pd,2004,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,1,4
DE_14837.pd,2005,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,1,1,1,0,4
DE_16097.pd,2008,Sri Lanka,Asia,0,231,-999,80.700308,7.624006,0,1,1,0,4
DE_16097.pd,2009,Sri Lanka,Asia,1,231,2736,80.717869,7.624006,1,1,1,0,4
DE_16311,2010,Sri Lanka,Asia,0,231,-999,80.617676,7.678329,1,1,1,1,4
DE_16311,2011,Sri Lanka,Asia,0,231,-999,80.617676,7.678329,1,1,1,1,4
DE_15375.pd,2009,Sri Lanka,Asia,1,231,2737,81.091642,8.555686,0,0,1,0,1
DE_15375.pd,2009,Sri Lanka,Asia,1,231,2739,80.236878,7.664663,0,0,1,0,1
DE_15375.pd,2009,Sri Lanka,Asia,1,231,2742,80.720353,6.22124,0,0,1,0,1
DE_1269.pdf,1980,Sri Lanka,Asia,1,231,2744,79.8426,6.9308,1,1,1,1,4
DE_1269.pdf,1981,Sri Lanka,Asia,1,231,2744,79.8426,6.9308,1,1,1,1,4
DE_1269.pdf,1982,Sri Lanka,Asia,1,231,2744,79.8426,6.9308,1,1,1,1,4
DE_1269.pdf,1983,Sri Lanka,Asia,1,231,2744,80.065159,6.9308,1,1,1,1,4
DE_1269.pdf,1984,Sri Lanka,Asia,1,231,2744,79.8426,6.9308,1,1,1,1,4
DE_1269.pdf,1985,Sri Lanka,Asia,1,231,2744,79.8426,6.9308,1,1,1,1,4
DE_1269.pdf,1997,Sri Lanka,Asia,1,231,2744,80.065159,6.9308,1,1,1,1,4
DE_1269.pdf,1998,Sri Lanka,Asia,1,231,2744,79.8426,6.9308,1,1,1,1,4
DE_16124.pd,2003,Sri Lanka,Asia,1,231,2744,80.020395,6.869272,1,1,1,1,4
DE_4956.pdf,2004,Sri Lanka,Asia,1,231,2744,80.020395,7.124347,1,1,1,1,4
DE_16124.pd,2005,Sri Lanka,Asia,1,231,2744,80.020395,6.869272,0,1,1,1,4
DE_16124.pd,2006,Sri Lanka,Asia,1,231,2744,80.020395,6.869272,1,1,1,1,4
DE_16097.pd,2007,Sri Lanka,Asia,1,231,2744,80.020395,6.869272,1,1,1,0,4
DE_15375.pd,2009,Sri Lanka,Asia,1,231,2744,80.020395,7.124347,0,0,1,0,4
DE_16337,2011,Sri Lanka,Asia,1,231,2744,79.864082,6.926086,1,0,0,0,4
DE_16293,2013,Sri Lanka,Asia,1,231,2744,79.864082,6.926086,1,1,1,1,4
MOH212,2005,Suriname,Americas,1,233,2779,-55.918176,4.133653,0,1,1,0,2
MOH211,2006,Suriname,Americas,1,233,2779,-55.918176,4.133653,0,1,1,0,2
MOH210,2008,Suriname,Americas,1,233,2779,-55.918176,4.133653,0,1,0,0,2
MOH204,2009,Suriname,Americas,1,233,2779,-55.918176,4.133653,1,1,1,1,4
MOH205,2010,Suriname,Americas,1,233,2779,-55.918176,4.133653,1,1,1,1,4
MOH206,2011,Suriname,Americas,1,233,2779,-55.918176,4.133653,1,1,1,1,4
DE_1026.pdf,1998,Thailand,Asia,1,240,2852,100.351622,14.620075,1,1,1,0,3
DE_1026.pdf,1999,Thailand,Asia,1,240,2852,100.351622,14.620075,1,1,1,0,3
DE_16361.pd,1953,Thailand,Asia,1,240,2853,100.504418,13.748735,0,0,1,1,2
DE_4943.pdf,1999,Thailand,Asia,1,240,2853,100.634439,13.770065,1,1,1,1,4
DE_4951.pdf,2000,Thailand,Asia,1,240,2853,100.634439,13.770065,1,1,1,1,4
DE_4951.pdf,2001,Thailand,Asia,1,240,2853,100.634439,13.770065,1,1,1,1,4
DE_4970.pdf,2002,Thailand,Asia,1,240,2853,100.634439,13.770065,1,1,1,1,4
DE_378.pdf,2003,Thailand,Asia,1,240,2853,100.634439,13.770065,1,1,1,1,4
DE_4949.pdf,2004,Thailand,Asia,1,240,2853,100.634439,13.7703,1,1,1,1,4
DE_4546.pdf,2005,Thailand,Asia,1,240,2853,100.6264,13.7703,1,1,1,1,4
DE_4546.pdf,2006,Thailand,Asia,1,240,2853,100.634439,13.7703,1,1,1,1,4
DE_16340,2007,Thailand,Asia,1,240,2853,100.634439,13.770065,1,1,1,1,4
DE_16340,2008,Thailand,Asia,1,240,2853,100.623779,13.770065,1,1,1,1,4
DE_16340,2009,Thailand,Asia,1,240,2853,100.623779,13.770065,1,1,1,1,4
DE_16299,2010,Thailand,Asia,1,240,2853,100.623779,13.770065,1,1,1,1,4
DE_16051.pd,2011,Thailand,Asia,1,240,2853,100.504418,13.748735,1,0,0,0,4
DE_1440.pdf,1978,Thailand,Asia,1,240,2858,102.15,12.6,1,1,1,1,4
DE_2780.pdf,1991,Thailand,Asia,1,240,2859,98.98,18.79,0,1,0,0,1
DE_2458.pdf,2000,Thailand,Asia,1,240,2860,99.83,19.9,0,1,0,1,2
DE_2458.pdf,2001,Thailand,Asia,1,240,2860,99.83,19.9,0,1,0,1,2
DE_4781.pdf,1974,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1975,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1976,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1977,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1978,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1979,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1980,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1981,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1982,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1983,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1984,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1985,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,1
DE_4781.pdf,1986,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,0,0,2
DE_4781.pdf,1987,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,2
DE_4781.pdf,1988,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,2
DE_4781.pdf,1989,Thailand,Asia,1,240,2864,99.536162,16.328773,0,1,0,0,2
DE_4781.pdf,1990,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,0,0,2
DE_4781.pdf,1991,Thailand,Asia,1,240,2864,99.536162,16.460147,0,1,0,0,2
DE_4781.pdf,1992,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,0,0,2
DE_4781.pdf,1993,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,0,0,2
DE_5035.pdf,1994,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,1,1,4
DE_5035.pdf,1995,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,1,1,4
DE_4781.pdf,1996,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,1,1,4
DE_4781.pdf,1997,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,1,1,4
DE_599.pdf,1998,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,1,1,4
DE_599.pdf,1999,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,1,1,4
DE_599.pdf,2000,Thailand,Asia,1,240,2864,99.536162,16.460147,1,1,1,1,4
DE_4781.pdf,2001,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,1,1,4
DE_5108.pdf,2002,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,1,1,4
DE_5108.pdf,2003,Thailand,Asia,1,240,2864,99.536162,16.328773,1,1,1,1,4
DE_16323,2004,Thailand,Asia,1,240,2864,99.670029,16.521024,1,1,1,1,4
DE_16323,2005,Thailand,Asia,1,240,2864,99.576988,16.521024,1,1,1,1,4
DE_16323,2006,Thailand,Asia,1,240,2864,99.670029,16.521024,1,1,0,1,4
DE_16323,2007,Thailand,Asia,1,240,2864,99.576988,16.521024,1,1,0,1,4
JN638327,2009,Thailand,Asia,1,240,2864,99.536162,16.328773,1,0,0,0,4
DE_2781.pdf,1987,Thailand,Asia,1,240,2865,99.056245,14.579674,0,1,0,0,1
DE_688.pdf,1981,Thailand,Asia,1,240,2866,102.581123,16.405946,1,0,0,0,1
DE_1881.pdf,1987,Thailand,Asia,1,240,2866,102.581123,16.405946,0,0,1,0,2
DE_1881.pdf,1988,Thailand,Asia,1,240,2866,102.581123,16.405946,0,0,1,0,2
DE_4987.pdf,2001,Thailand,Asia,1,240,2866,102.581123,16.405946,1,1,1,1,4
DE_4987.pdf,2002,Thailand,Asia,1,240,2866,102.581123,16.405946,1,1,1,1,4
DE_4987.pdf,2003,Thailand,Asia,1,240,2866,102.83,16.43,1,1,1,1,4
DE_15185.pd,2004,Thailand,Asia,1,240,2866,102.581123,16.405946,1,1,1,1,4
DE_15185.pd,2005,Thailand,Asia,1,240,2866,102.581123,16.405946,1,1,1,1,4
DE_15185.pd,2006,Thailand,Asia,1,240,2866,102.581123,16.405946,1,1,1,1,4
DE_15185.pd,2007,Thailand,Asia,1,240,2866,102.581123,16.405946,1,1,1,1,4
DE_2065.pdf,1990,Thailand,Asia,1,240,2867,98.91,8.06,1,0,0,0,1
DE_4970.pdf,1999,Thailand,Asia,1,240,2868,99.545931,18.408055,1,1,1,1,4
DE_4970.pdf,2000,Thailand,Asia,1,240,2868,99.545931,18.408055,1,1,1,1,4
DE_4970.pdf,2001,Thailand,Asia,1,240,2868,99.545931,18.408055,1,1,1,1,4
DE_4970.pdf,2002,Thailand,Asia,1,240,2868,99.545931,18.408055,1,1,1,1,4
NC_001474,1964,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,0,1
GQ868593,1973,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,2
GU289914,1974,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,0,2
DE_4808.pdf,1992,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,2
AY923865,1994,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,2
HM234641,1995,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,0,2
FJ906958,1996,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,0,2
DE_4808.pdf,1997,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,2
DE_4808.pdf,1998,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,2
HM134238,1999,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,0,2
JQ740880,2001,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,0,2
DE_4864.pdf,2002,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,0,2
JN556046,2003,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
JQ740882,2004,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
JQ740883,2005,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,0,1,3
JF812113,2006,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
JN568273,2007,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,1,3
JQ740881,2008,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
JQ846016,2009,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
JN575594,2010,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
HE800554,2012,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,3
DE_2321.pdf,1986,Thailand,Asia,1,240,2873,103.3,16.18,0,1,0,0,1
DE_2781.pdf,1987,Thailand,Asia,1,240,2873,103.3,16.18,0,1,0,0,1
DE_4888.pdf,2002,Thailand,Asia,1,240,2874,104.519751,16.565349,1,1,1,1,4
DE_2458.pdf,2000,Thailand,Asia,1,240,2876,100.107757,13.92318,1,1,1,1,4
DE_15042.pd,2001,Thailand,Asia,1,240,2876,100.107757,13.92318,1,1,1,1,4
DE_2893.pdf,1993,Thailand,Asia,1,240,2877,104.78,17.4,1,1,1,1,4
DE_4888.pdf,2002,Thailand,Asia,1,240,2877,104.434378,17.390915,1,1,1,1,4
DE_4970.pdf,1999,Thailand,Asia,1,240,2878,102.103883,14.984524,1,1,1,1,4
DE_4968.pdf,2000,Thailand,Asia,1,240,2878,102.112884,14.984524,1,1,1,1,4
DE_4968.pdf,2001,Thailand,Asia,1,240,2878,102.112884,14.984524,1,1,1,1,4
DE_4968.pdf,2002,Thailand,Asia,1,240,2878,102.112884,14.984524,1,1,1,1,4
DE_2458.pdf,2000,Thailand,Asia,1,240,2879,100.155466,15.681895,1,1,1,1,4
DE_2458.pdf,2001,Thailand,Asia,1,240,2879,100.155466,15.681895,1,1,1,1,4
DE_5158.pdf,2002,Thailand,Asia,1,240,2879,100.138704,15.707498,1,1,1,1,4
DE_15421.pd,2008,Thailand,Asia,1,240,2879,100.155466,15.681895,0,1,0,0,4
DE_1810.pdf,1987,Thailand,Asia,1,240,2880,99.85,8.15,0,1,0,1,2
DE_2458.pdf,2000,Thailand,Asia,1,240,2880,99.788018,8.375803,1,1,1,1,4
DE_2458.pdf,2001,Thailand,Asia,1,240,2880,99.788018,8.375803,1,1,1,1,4
DE_14623.pd,2006,Thailand,Asia,1,240,2880,99.788018,8.375803,1,1,1,1,4
DE_4888.pdf,2002,Thailand,Asia,1,240,2884,103.314695,18.053628,1,1,1,1,4
DE_2859.pdf,1980,Thailand,Asia,1,240,2885,100.48,13.83,0,1,0,0,1
DE_2859.pdf,1982,Thailand,Asia,1,240,2885,100.48,13.83,0,1,0,0,1
DE_2869.pdf,1993,Thailand,Asia,1,240,2885,100.48,13.83,0,0,1,0,2
DE_2869.pdf,1987,Thailand,Asia,1,240,2886,100.684629,14.062717,0,1,1,0,2
DE_2869.pdf,1988,Thailand,Asia,1,240,2886,100.53,14.01,0,0,1,0,2
DE_2869.pdf,1997,Thailand,Asia,1,240,2886,100.53,14.01,0,0,1,0,2
DE_4970.pdf,1999,Thailand,Asia,1,240,2886,100.523329,14.020522,1,1,1,1,4
DE_4970.pdf,2000,Thailand,Asia,1,240,2886,100.684629,14.062717,1,1,1,1,4
DE_4970.pdf,2001,Thailand,Asia,1,240,2886,100.684629,14.062717,1,1,1,1,4
DE_4970.pdf,2002,Thailand,Asia,1,240,2886,100.684629,14.062717,1,1,1,1,4
DE_4875.pdf,1999,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
DE_4875.pdf,2000,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
DE_4875.pdf,2001,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
DE_4875.pdf,2002,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
DE_15421.pd,2008,Thailand,Asia,1,240,2892,101.181049,16.380226,0,1,0,0,2
DE_2458.pdf,2000,Thailand,Asia,1,240,2895,100.25,16.83,0,1,1,0,2
DE_2458.pdf,2001,Thailand,Asia,1,240,2895,100.25,16.83,0,1,1,0,2
DE_5031.pdf,2005,Thailand,Asia,1,240,2896,100.591975,14.352812,1,1,1,1,4
DE_2458.pdf,2000,Thailand,Asia,1,240,2900,98.63,9.96,0,1,0,1,2
DE_2458.pdf,2001,Thailand,Asia,1,240,2900,98.63,9.96,0,1,0,1,2
DE_4970.pdf,1999,Thailand,Asia,1,240,2901,99.777784,13.537917,1,1,1,1,4
DE_4970.pdf,2000,Thailand,Asia,1,240,2901,99.777784,13.619879,1,1,1,1,4
DE_15042.pd,2001,Thailand,Asia,1,240,2901,99.911671,13.700362,1,1,1,1,4
DE_4970.pdf,2002,Thailand,Asia,1,240,2901,99.777784,13.537917,1,1,1,1,4
DE_16352,2004,Thailand,Asia,1,240,2901,99.767532,13.551884,0,1,1,1,4
DE_16352,2005,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
DE_16352,2006,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,0,1,4
DE_16352,2007,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
DE_16055.pd,2008,Thailand,Asia,1,240,2901,99.583581,13.530941,1,1,1,1,4
DE_16055.pd,2009,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
DE_16343,2010,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
DE_3086.pdf,1980,Thailand,Asia,1,240,2902,101.426956,12.854308,1,1,1,1,4
DE_1720.pdf,1981,Thailand,Asia,1,240,2902,101.28,12.71,1,1,1,1,4
DE_15421.pd,2008,Thailand,Asia,1,240,2902,101.2774,12.6735,0,1,0,0,4
DE_2859.pdf,1980,Thailand,Asia,1,240,2906,100.71176,13.593797,0,1,0,0,1
DE_2781.pdf,1987,Thailand,Asia,1,240,2906,100.71176,13.593797,0,1,0,0,1
DE_2869.pdf,1994,Thailand,Asia,1,240,2906,100.71176,13.593797,0,0,1,0,2
DE_2869.pdf,1995,Thailand,Asia,1,240,2906,100.71176,13.593797,0,0,1,0,2
DE_2869.pdf,1997,Thailand,Asia,1,240,2906,100.71176,13.593797,0,0,1,0,2
DE_2458.pdf,2000,Thailand,Asia,1,240,2906,100.71176,13.593797,0,1,0,1,3
DE_2458.pdf,2001,Thailand,Asia,1,240,2906,100.71176,13.593797,1,1,1,1,4
DE_2458.pdf,2000,Thailand,Asia,1,240,2908,100,13.4,0,0,1,1,2
DE_2458.pdf,2001,Thailand,Asia,1,240,2908,100,13.4,0,0,1,1,2
DE_627.pdf,1982,Malaysia,Asia,1,240,2910,100.113965,6.480503,1,1,1,0,3
DE_4585.pdf,2005,Malaysia,Asia,1,240,2910,100.113965,6.480503,1,0,0,0,3
DE_1907.pdf,1987,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1988,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1989,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1990,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1991,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1992,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1993,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_1907.pdf,1994,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
DE_4970.pdf,1999,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
DE_4970.pdf,2000,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
DE_4970.pdf,2001,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
DE_4970.pdf,2002,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
DE_931.pdf,2003,Thailand,Asia,1,240,2913,100.6,7.2,0,1,0,0,4
DE_16369.pd,1966,Thailand,Asia,1,240,2916,99.951491,9.544615,1,1,1,0,3
DE_16369.pd,1968,Thailand,Asia,1,240,2916,99.951491,9.544615,0,0,0,1,4
DE_1759.pdf,1994,Thailand,Asia,1,240,2916,100.01,9.75,1,0,0,0,4
DE_1759.pdf,1995,Thailand,Asia,1,240,2916,100.01,9.75,1,0,0,0,4
DE_1537.pdf,1997,Thailand,Asia,1,240,2916,100,9.71,1,0,0,0,4
DE_2869.pdf,1994,Thailand,Asia,1,240,2917,103.48,14.88,0,0,1,0,1
DE_2869.pdf,1996,Thailand,Asia,1,240,2917,103.48,14.88,0,0,1,0,1
DE_1537.pdf,1997,Thailand,Asia,1,240,2919,102.4304,12.1619,1,0,0,0,1
DE_2458.pdf,2000,Thailand,Asia,1,240,2921,104.86,15.23,0,1,1,1,3
DE_2458.pdf,2001,Thailand,Asia,1,240,2921,104.86,15.23,0,1,1,1,3
DE_2458.pdf,2000,Thailand,Asia,1,240,2922,102.79,17.4,0,0,0,1,1
DE_2458.pdf,2001,Thailand,Asia,1,240,2922,102.79,17.4,0,0,0,1,1
DE_2458.pdf,2000,Thailand,Asia,1,240,2925,101.28,6.54,0,0,1,1,2
DE_2458.pdf,2001,Thailand,Asia,1,240,2925,101.28,6.54,0,0,1,1,2
DE_4532.pdf,2005,Timor-Leste,Asia,1,242,2959,126.469731,-8.565196,0,0,1,0,1
DE_4532.pdf,2005,Timor-Leste,Asia,1,242,2960,125.18685,-8.967927,0,0,1,0,1
DE_1024.pdf,1999,Timor-Leste,Asia,1,242,2962,125.57,-8.55,0,1,1,0,2
DE_5042.pdf,2000,Timor-Leste,Asia,1,242,2962,125.646567,-8.546072,1,1,1,1,4
DE_5042.pdf,2001,Timor-Leste,Asia,1,242,2962,125.646567,-8.546072,0,1,0,0,4
DE_5042.pdf,2002,Timor-Leste,Asia,1,242,2962,125.646567,-8.546072,0,1,0,0,4
DE_4532.pdf,2005,Timor-Leste,Asia,1,242,2962,125.646567,-8.546072,0,1,1,0,4
DE_15444.pd,2008,Timor-Leste,Asia,1,242,2962,125.57,-8.55,1,0,0,1,4
DE_16280.pd,2012,Timor-Leste,Asia,1,242,2962,125.57,-8.55,0,0,1,0,4
DE_16111.pd,2005,Timor-Leste,Asia,1,242,2963,125.388119,-8.812514,0,0,1,0,1
DE_4532.pdf,2005,Timor-Leste,Asia,1,242,2965,125.296273,-8.652666,0,0,1,0,1
JN575585,2000,Timor-Leste,Asia,0,242,-999,125.851985,-8.820461,0,1,1,1,3
DE_832.pdf,2002,Timor-Leste,Asia,0,242,-999,125.851985,-8.820461,0,1,0,0,3
JN568256,2004,Timor-Leste,Asia,0,242,-999,125.851985,-8.820461,0,1,0,0,3
DE_4532.pdf,2005,Timor-Leste,Asia,1,242,2966,125.976966,-8.713129,0,0,1,0,3
JN575586,2007,Timor-Leste,Asia,0,242,-999,125.851985,-8.820461,0,0,0,1,3
JN568257,2010,Timor-Leste,Asia,0,242,-999,125.851985,-8.820461,0,1,0,0,3
DE_16280.pd,2012,Timor-Leste,Asia,0,242,-999,125.851985,-8.820461,0,0,1,0,3
DE_4534.pdf,2005,Timor-Leste,Asia,1,242,2969,126.358591,-8.801196,0,0,1,0,1
DE_785.pdf,1973,Tonga,Asia,0,245,-999,-175.056339,-19.756511,1,1,0,0,2
DE_783.pdf,1974,Tonga,Asia,1,245,2976,-175.056339,-19.756511,1,1,1,1,4
DE_783.pdf,1975,Tonga,Asia,1,245,2976,-175.056339,-19.756511,1,1,1,1,4
DE_3024.pdf,1997,Tonga,Asia,0,245,-999,-175.056339,-19.756511,0,1,0,0,4
DE_3105.pdf,1998,Tonga,Asia,1,245,2976,-175.206385,-21.140068,0,1,0,0,4
DE_16130.pd,2008,Tonga,Asia,0,245,-999,-175.056339,-19.756511,0,0,0,1,4
DE_16358.pd,1953,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,0,1,0,0,1
DE_5035.pdf,1978,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,0,1,0,0,1
DE_2996.pdf,1996,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,1,1,0,0,2
DE_2976.pdf,1997,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,1,1,0,0,2
JF804059,2000,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,0,0,0,1,3
JN379512,2002,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,0,0,1,0,4
JN379508,2003,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,0,0,1,0,4
MOH292,2006,Trinidad and Tobago,Americas,1,246,2979,-61.256756,10.469105,1,0,1,0,4
MOH294,2007,Trinidad and Tobago,Americas,1,246,2979,-61.256756,10.469105,0,0,1,1,4
DE_15421.pd,2008,Trinidad and Tobago,Americas,0,246,-999,-61.256756,10.469105,0,1,0,0,4
DE_1883.pdf,1992,Trinidad and Tobago,Americas,1,246,2983,-61.518584,10.665486,0,1,0,0,1
DE_1883.pdf,1993,Trinidad and Tobago,Americas,1,246,2983,-61.518584,10.665486,0,1,0,0,1
DE_1882.pdf,1996,Trinidad and Tobago,Americas,1,246,2987,-61.445914,10.687057,0,1,0,0,1
DE_1882.pdf,1997,Trinidad and Tobago,Americas,1,246,2987,-61.445914,10.687057,0,1,0,0,1
DE_16256.pd,2010,United States of America,Americas,1,259,3223,-80.48719,28.643048,1,0,1,0,2
EU848545,1944,United States of America,Americas,1,259,3225,-155.543293,19.62643,1,0,0,0,1
DE_4968.pdf,1945,United States of America,Americas,1,259,3225,-155.543293,19.62643,1,0,0,0,1
DE_3472.pdf,2001,United States of America,Americas,1,259,3225,-155.543293,22.043433,1,1,0,0,2
DE_3472.pdf,2002,United States of America,Americas,1,259,3225,-155.543293,22.043433,1,1,0,0,2
DE_14744.pd,1980,United States of America,Americas,1,259,3257,-97.526064,30.33473,1,0,0,0,1
DE_14464.pd,1986,United States of America,Americas,1,259,3257,-97.409,31.773175,1,1,0,1,3
DE_10.pdf,1995,United States of America,Americas,1,259,3257,-97.526064,26.393364,0,1,0,1,3
DE_14497.pd,2005,United States of America,Americas,1,259,3257,-97.526064,26.123183,0,1,0,0,3
DE_832.pdf,2002,Vanuatu,Asia,1,262,3296,167.539996,-16.395208,1,0,0,0,1
DE_16130.pd,2008,Vanuatu,Asia,1,262,3296,167.539996,-16.395208,0,0,0,1,2
DE_3102.pdf,1998,Vanuatu,Asia,1,262,3299,168.3117,-17.7297,0,1,0,0,1
DE_15317.pd,2006,Venezuela,Americas,1,263,3302,-65.930358,3.409125,1,1,1,1,4
GQ868598,1991,Venezuela,Americas,0,263,-999,-68.781502,7.121055,0,1,0,0,1
JF262781,1995,Venezuela,Americas,0,263,-999,-68.781502,7.121055,0,0,0,1,2
GQ139578,1997,Venezuela,Americas,0,263,-999,-68.781502,7.121055,0,0,0,1,2
GQ139580,1998,Venezuela,Americas,0,263,-999,-68.781502,7.121055,0,0,0,1,2
GQ139582,1999,Venezuela,Americas,0,263,-999,-68.781502,7.121055,0,0,0,1,2
HM348813,2000,Venezuela,Americas,0,263,-999,-68.781502,7.121055,0,0,1,1,3
